t,x,y,z,R,G,B,N_x,N_y,N_z,d,ath
10156,307.7500,208.0000,50.0000,129,100,125,0.3213,-0.1969,-0.9263,526.2034,157.8593
10156,379.7500,229.2500,50.0000,129,100,125,0.3203,-0.5532,-0.7690,525.0190,140.2634
10156,418.0000,220.7500,50.0000,129,100,125,0.1687,-0.6025,-0.7801,268.1884,141.2696
10157,309.0000,207.2500,50.0000,129,100,125,0.3093,-0.1815,-0.9335,533.9906,158.9832
10157,379.7500,229.0000,50.0000,129,100,125,0.3190,-0.5498,-0.7720,528.1221,140.5317
10157,420.7500,221.5000,50.0000,129,100,125,0.1673,-0.6103,-0.7743,270.4367,140.7409
10158,309.7500,210.2500,50.0000,129,100,125,0.3330,-0.2231,-0.9162,526.5624,156.3712
10158,382.7500,231.7500,50.0000,129,100,125,0.3190,-0.5660,-0.7602,514.3404,139.4828
10158,418.7500,221.2500,50.0000,129,100,125,0.1696,-0.6058,-0.7773,270.4367,141.0177
10165,305.2500,206.7500,50.0000,129,100,125,0.3203,-0.1860,-0.9289,521.6138,158.2630
10165,381.5000,231.0000,50.0000,129,100,125,0.3176,-0.5448,-0.7761,531.2259,140.9032
10165,420.2500,223.5000,50.0000,129,100,125,0.1795,-0.6189,-0.7647,286.1905,139.8802
10168,309.5000,210.0000,50.0000,129,100,125,0.3273,-0.2160,-0.9199,530.4573,156.9113
10168,381.2500,231.0000,50.0000,129,100,125,0.3176,-0.5622,-0.7636,519.5970,139.7838
10168,419.7500,221.2500,50.0000,129,100,125,0.1709,-0.6054,-0.7774,277.9532,141.0229
10172,308.0000,206.7500,50.0000,129,100,125,0.3126,-0.1824,-0.9322,531.0791,158.7801
10172,379.2500,228.2500,50.0000,129,100,125,0.3128,-0.5438,-0.7787,531.0612,141.1460
10172,419.0000,220.7500,50.0000,129,100,125,0.1703,-0.6033,-0.7791,277.2508,141.1790
10179,309.7500,209.2500,50.0000,129,100,125,0.3214,-0.2048,-0.9245,533.1388,157.5988
10179,381.7500,230.5000,50.0000,129,100,125,0.3136,-0.5619,-0.7654,524.0468,139.9465
10179,419.2500,220.5000,50.0000,129,100,125,0.1678,-0.6019,-0.7807,275.8623,141.3279
10184,310.5000,209.7500,50.0000,129,100,125,0.3205,-0.2115,-0.9233,536.4345,157.4155
10184,386.0000,234.0000,50.0000,129,100,125,0.3136,-0.5619,-0.7654,524.0468,139.9465
10184,426.7500,225.0000,50.0000,129,100,125,0.1733,-0.6335,-0.7541,288.7992,138.9483
10189,309.5000,209.2500,50.0000,129,100,125,0.3277,-0.2264,-0.9172,531.9408,156.5264
10189,378.0000,227.0000,50.0000,129,100,125,0.3066,-0.5436,-0.7813,523.9389,141.3817
10189,413.0000,217.0000,50.0000,129,100,125,0.1667,-0.5930,-0.7877,278.1151,141.9757
10190,307.5000,209.5000,50.0000,129,100,125,0.3341,-0.2307,-0.9139,525.4684,156.0454
10190,380.7500,230.0000,50.0000,129,100,125,0.3098,-0.5487,-0.7765,523.5160,140.9426
10190,414.2500,219.2500,50.0000,129,100,125,0.1752,-0.6087,-0.7738,290.3860,140.6956
10196,304.5000,208.5000,50.0000,129,100,125,0.3379,-0.2277,-0.9132,516.8211,155.9539
10196,376.0000,227.7500,50.0000,129,100,125,0.3078,-0.5311,-0.7894,526.8814,142.1329
10196,410.2500,218.0000,50.0000,129,100,125,0.1819,-0.6036,-0.7762,304.1463,140.9158
10198,310.5000,209.0000,50.0000,130,100,124,0.3147,-0.2109,-0.9255,539.6758,157.7393
10198,382.5000,230.2500,50.0000,130,100,124,0.3121,-0.5606,-0.7670,528.0928,140.0868
10198,423.7500,221.7500,50.0000,130,100,124,0.1665,-0.6230,-0.7643,281.0071,139.8468
10199,308.7500,208.2500,50.0000,130,100,124,0.3215,-0.2155,-0.9221,532.3204,157.2277
10199,382.7500,229.7500,50.0000,130,100,124,0.3087,-0.5545,-0.7728,528.5083,140.6080
10199,423.5000,222.2500,50.0000,130,100,124,0.1687,-0.6185,-0.7675,281.0071,140.1282
10201,308.7500,209.5000,50.0000,130,100,124,0.3213,-0.2165,-0.9219,533.1791,157.2033
10201,383.2500,231.7500,50.0000,130,100,124,0.3153,-0.5681,-0.7602,526.4722,139.4793
10201,424.5000,223.0000,50.0000,130,100,124,0.1715,-0.6269,-0.7600,286.5257,139.4624
10203,308.0000,208.0000,50.0000,130,100,124,0.3224,-0.2094,-0.9232,528.5158,157.3946
10203,381.7500,230.2500,50.0000,130,100,124,0.3097,-0.5530,-0.7735,526.6166,140.6701
10203,424.2500,223.2500,50.0000,130,100,124,0.1750,-0.6242,-0.7614,292.5013,139.5886
10205,307.5000,207.5000,50.0000,130,100,124,0.3166,-0.2008,-0.9271,529.7471,157.9827
10205,380.5000,229.2500,50.0000,130,100,124,0.3100,-0.5494,-0.7760,531.1949,140.8930
10205,424.5000,223.0000,50.0000,130,100,124,0.1734,-0.6243,-0.7617,291.7345,139.6119
10207,304.2500,207.0000,50.0000,130,100,124,0.3278,-0.2080,-0.9216,517.6727,157.1567
10207,374.5000,225.2500,50.0000,130,100,124,0.3089,-0.5414,-0.7820,531.1949,141.4407
10207,408.0000,215.5000,50.0000,130,100,124,0.1737,-0.5941,-0.7854,287.6126,141.7594
10208,304.2500,207.0000,50.0000,130,100,124,0.3278,-0.2080,-0.9216,517.6727,157.1567
10208,374.5000,225.2500,50.0000,130,100,124,0.3089,-0.5414,-0.7820,531.1949,141.4407
10208,408.0000,215.5000,50.0000,130,100,124,0.1737,-0.5941,-0.7854,287.6126,141.7594
10211,306.5000,207.2500,50.0000,130,100,124,0.3197,-0.2028,-0.9256,525.8412,157.7516
10211,375.2500,225.7500,50.0000,130,100,124,0.3089,-0.5414,-0.7820,531.1949,141.4407
10211,413.2500,217.2500,50.0000,130,100,124,0.1720,-0.6032,-0.7788,289.9966,141.1531
10220,305.2500,206.2500,50.0000,130,100,124,0.3159,-0.1952,-0.9285,524.0248,158.1988
10220,376.5000,225.5000,50.0000,130,100,124,0.3099,-0.5505,-0.7752,535.5110,140.8197
10220,417.5000,218.7500,50.0000,130,100,124,0.1695,-0.6063,-0.7769,282.3119,140.9816
10224,308.2500,206.2500,50.0000,130,100,124,0.3057,-0.1889,-0.9332,534.8131,158.9392
10224,376.5000,225.5000,50.0000,130,100,124,0.3083,-0.5464,-0.7787,535.2429,141.1413
10224,422.7500,220.2500,50.0000,130,100,124,0.1693,-0.6197,-0.7663,288.7161,140.0254
10227,306.7500,206.2500,50.0000,130,100,124,0.3114,-0.1946,-0.9302,528.7012,158.4595
10227,374.7500,224.7500,50.0000,130,100,124,0.3074,-0.5395,-0.7839,535.2429,141.6175
10227,415.0000,217.5000,50.0000,130,100,124,0.1730,-0.6164,-0.7682,294.6744,140.1930
10228,303.2500,205.7500,50.0000,130,100,124,0.3233,-0.2020,-0.9245,515.7373,157.5925
10228,374.7500,224.7500,50.0000,130,100,124,0.3074,-0.5395,-0.7839,535.2429,141.6175
10228,411.5000,217.0000,50.0000,130,100,124,0.1763,-0.6087,-0.7736,294.6744,140.6764
10230,305.2500,206.5000,50.0000,130,100,124,0.3187,-0.2075,-0.9248,523.8416,157.6447
10230,373.7500,224.0000,50.0000,130,100,124,0.3074,-0.5395,-0.7839,535.2429,141.6175
10230,412.7500,216.5000,50.0000,130,100,124,0.1722,-0.6094,-0.7739,291.4824,140.7083
10232,311.5000,209.2500,50.0000,130,100,124,0.3258,-0.2376,-0.9151,532.4754,156.2220
10232,384.5000,229.7500,50.0000,130,100,124,0.3053,-0.5720,-0.7614,519.5662,139.5854
10232,417.7500,218.5000,50.0000,130,100,124,0.1655,-0.6296,-0.7591,280.8167,139.3838
10237,312.0000,208.0000,50.0000,130,100,124,0.3155,-0.2169,-0.9238,536.0009,157.4890
10237,381.5000,228.0000,50.0000,130,100,124,0.3035,-0.5613,-0.7700,522.6634,140.3525
10237,423.2500,220.2500,50.0000,130,100,124,0.1679,-0.6323,-0.7563,288.3696,139.1420
10242,308.5000,208.7500,50.0000,130,100,124,0.3296,-0.2375,-0.9138,524.1612,156.0303
10242,381.7500,229.0000,50.0000,130,100,124,0.3068,-0.5668,-0.7646,522.2203,139.8694
10242,423.0000,221.2500,50.0000,130,100,124,0.1728,-0.6327,-0.7548,293.2729,139.0108
10243,308.0000,207.7500,50.0000,130,100,124,0.3259,-0.2292,-0.9172,524.1612,156.5170
10243,381.2500,228.0000,50.0000,130,100,124,0.3036,-0.5587,-0.7718,526.0133,140.5148
10243,416.7500,218.7500,50.0000,130,100,124,0.1728,-0.6327,-0.7548,293.2729,139.0108
10246,307.0000,206.7500,50.0000,130,100,124,0.3230,-0.2086,-0.9231,520.0192,157.3896
10246,381.0000,229.0000,50.0000,130,100,124,0.3063,-0.5593,-0.7703,525.5749,140.3789
10246,422.7500,222.0000,50.0000,130,100,124,0.1773,-0.6384,-0.7490,301.7366,138.5059
10250,307.2500,207.2500,50.0000,130,100,124,0.3250,-0.2201,-0.9197,521.1775,156.8895
10250,383.7500,229.2500,50.0000,130,100,124,0.3072,-0.5768,-0.7569,525.3190,139.1958
10250,421.0000,220.5000,50.0000,130,100,124,0.1697,-0.6347,-0.7539,283.7640,138.9274
10251,306.2500,206.5000,50.0000,130,100,124,0.3203,-0.2100,-0.9237,521.1775,157.4800
10251,376.0000,225.7500,50.0000,130,100,124,0.3043,-0.5443,-0.7818,529.8802,141.4213
10251,414.2500,217.7500,50.0000,130,100,124,0.1790,-0.6306,-0.7552,307.2263,139.0392
10253,306.7500,207.2500,50.0000,130,100,124,0.3217,-0.2219,-0.9205,523.2332,156.9946
10253,382.2500,228.7500,50.0000,130,100,124,0.3070,-0.5670,-0.7644,529.8802,139.8493
10253,423.0000,221.5000,50.0000,130,100,124,0.1734,-0.6450,-0.7443,293.7567,138.0978
10254,309.2500,207.5000,50.0000,130,100,124,0.3131,-0.2159,-0.9249,532.3702,157.6473
10254,382.2500,228.7500,50.0000,130,100,124,0.3070,-0.5670,-0.7644,529.8802,139.8493
10254,425.5000,221.7500,50.0000,130,100,124,0.1703,-0.6520,-0.7389,293.7567,137.6339
10257,306.7500,205.7500,50.0000,130,100,124,0.3142,-0.2095,-0.9259,525.8327,157.8110
10257,375.2500,222.5000,50.0000,130,100,124,0.3027,-0.5539,-0.7757,534.6195,140.8652
10257,413.0000,215.0000,50.0000,130,100,124,0.1636,-0.6122,-0.7736,277.4617,140.6755
10259,307.2500,205.7500,50.0000,130,100,124,0.3124,-0.2083,-0.9268,527.5680,157.9462
10259,375.2500,222.5000,50.0000,130,100,124,0.3027,-0.5539,-0.7757,534.6195,140.8652
10259,414.0000,215.2500,50.0000,130,100,124,0.1627,-0.6142,-0.7722,277.4617,140.5555
10260,305.2500,205.5000,50.0000,130,100,124,0.3192,-0.2128,-0.9235,520.1740,157.4427
10260,374.2500,222.2500,50.0000,130,100,124,0.3019,-0.5478,-0.7802,534.6195,141.2811
10260,411.0000,214.7500,50.0000,130,100,124,0.1686,-0.6124,-0.7723,285.5871,140.5646
10261,304.2500,204.7500,50.0000,130,100,124,0.3142,-0.2017,-0.9277,520.1740,158.0783
10261,373.2500,221.5000,50.0000,130,100,124,0.3022,-0.5440,-0.7828,539.1855,141.5143
10261,417.2500,217.2500,50.0000,130,100,124,0.1686,-0.6124,-0.7723,285.5871,140.5646
10264,304.5000,204.7500,50.0000,130,100,124,0.3189,-0.2040,-0.9256,516.3226,157.7560
10264,374.2500,222.2500,50.0000,130,100,124,0.3019,-0.5478,-0.7802,534.6195,141.2811
10264,411.7500,215.2500,50.0000,130,100,124,0.1687,-0.6120,-0.7726,285.5871,140.5888
10265,308.5000,206.0000,50.0000,130,100,124,0.3089,-0.2084,-0.9280,531.4603,158.1208
10265,374.2500,222.2500,50.0000,130,100,124,0.3019,-0.5478,-0.7802,534.6195,141.2811
10265,416.0000,215.7500,50.0000,130,100,124,0.1642,-0.6217,-0.7659,285.5871,139.9830
10271,305.2500,205.5000,50.0000,130,100,124,0.3176,-0.2117,-0.9243,520.5776,157.5590
10271,377.0000,223.7500,50.0000,130,100,124,0.3056,-0.5654,-0.7661,533.9288,140.0087
10271,418.2500,217.5000,50.0000,130,100,124,0.1657,-0.6213,-0.7659,280.2874,139.9832
10286,304.2500,203.2500,50.0000,131,100,123,0.3009,-0.1798,-0.9365,522.7208,159.4798
10286,373.7500,221.7500,50.0000,131,100,123,0.3042,-0.5458,-0.7807,544.0230,141.3292
10286,416.5000,216.7500,50.0000,131,100,123,0.1698,-0.6369,-0.7520,295.1288,138.7629
10287,305.7500,206.2500,50.0000,131,100,123,0.3266,-0.2316,-0.9164,516.1395,156.3986
10287,375.5000,223.7500,50.0000,131,100,123,0.3022,-0.5563,-0.7741,527.9110,140.7222
10287,413.0000,215.7500,50.0000,131,100,123,0.1742,-0.6322,-0.7550,301.2059,139.0254
10288,308.0000,206.5000,50.0000,131,100,123,0.3186,-0.2260,-0.9205,524.4216,157.0046
10288,375.5000,223.7500,50.0000,131,100,123,0.3022,-0.5563,-0.7741,527.9110,140.7222
10288,417.0000,216.7500,50.0000,131,100,123,0.1718,-0.6380,-0.7506,301.2059,138.6452
10292,311.2500,207.5000,50.0000,131,100,123,0.3245,-0.2442,-0.9138,527.0379,156.0375
10292,382.5000,226.5000,50.0000,131,100,123,0.2984,-0.5799,-0.7580,517.8591,139.2903
10292,417.7500,216.7500,50.0000,131,100,123,0.1645,-0.6432,-0.7478,285.6046,138.3986
10294,308.7500,207.7500,50.0000,131,100,123,0.3287,-0.2457,-0.9119,520.0327,155.7710
10294,376.7500,224.7500,50.0000,131,100,123,0.2999,-0.5664,-0.7676,519.5306,140.1425
10294,411.5000,214.7500,50.0000,131,100,123,0.1730,-0.6372,-0.7510,302.9356,138.6757
10295,311.2500,208.0000,50.0000,131,100,123,0.3198,-0.2390,-0.9168,529.2117,156.4669
10295,384.0000,227.5000,50.0000,131,100,123,0.3028,-0.5991,-0.7412,519.5306,137.8323
10295,425.7500,219.5000,50.0000,131,100,123,0.1610,-0.6470,-0.7453,277.8849,138.1870
10299,307.5000,205.2500,50.0000,131,100,123,0.3088,-0.2035,-0.9291,524.4216,158.2958
10299,379.0000,225.5000,50.0000,131,100,123,0.3024,-0.5691,-0.7647,531.9596,139.8769
10299,424.0000,220.0000,50.0000,131,100,123,0.1718,-0.6582,-0.7330,300.6742,137.1357
10305,304.2500,205.5000,50.0000,131,100,123,0.3229,-0.2245,-0.9194,512.5817,156.8425
10305,378.5000,225.2500,50.0000,131,100,123,0.3024,-0.5686,-0.7650,531.9596,139.9112
10305,421.0000,219.5000,50.0000,131,100,123,0.1752,-0.6525,-0.7373,302.4202,137.4985
10308,310.0000,206.5000,50.0000,131,100,123,0.3110,-0.2232,-0.9238,530.0764,157.4942
10308,379.0000,224.2500,50.0000,131,100,123,0.3020,-0.5845,-0.7531,527.1632,138.8607
10308,418.0000,215.7500,50.0000,131,100,123,0.1613,-0.6452,-0.7468,282.2800,138.3143
10309,307.2500,205.0000,50.0000,131,100,123,0.3100,-0.2067,-0.9280,522.6481,158.1241
10309,378.0000,223.5000,50.0000,131,100,123,0.3025,-0.5798,-0.7565,531.7086,139.1581
10309,416.0000,215.5000,50.0000,131,100,123,0.1633,-0.6412,-0.7498,282.2800,138.5762
10312,305.7500,204.7500,50.0000,131,100,123,0.3148,-0.2099,-0.9256,516.9681,157.7656
10312,375.5000,223.2500,50.0000,131,100,123,0.3004,-0.5603,-0.7719,531.7086,140.5220
10312,416.5000,216.7500,50.0000,131,100,123,0.1735,-0.6486,-0.7411,304.4158,137.8216
10313,304.0000,204.5000,50.0000,131,100,123,0.3208,-0.2138,-0.9227,510.4292,157.3252
10313,375.5000,223.2500,50.0000,131,100,123,0.3004,-0.5603,-0.7719,531.7086,140.5220
10313,414.7500,216.5000,50.0000,131,100,123,0.1751,-0.6448,-0.7440,304.4158,138.0727
10314,306.5000,204.0000,50.0000,131,100,123,0.3130,-0.2087,-0.9265,518.7099,157.9013
10314,373.2500,220.7500,50.0000,131,100,123,0.2958,-0.5513,-0.7801,531.9173,141.2719
10314,414.5000,215.0000,50.0000,131,100,123,0.1706,-0.6384,-0.7505,299.4829,138.6368
10315,309.5000,205.7500,50.0000,131,100,123,0.3140,-0.2280,-0.9216,526.5624,157.1668
10315,386.2500,227.7500,50.0000,131,100,123,0.2985,-0.5876,-0.7521,527.3832,138.7699
10315,429.2500,221.7500,50.0000,131,100,123,0.1660,-0.6768,-0.7172,289.7602,135.8272
10316,310.2500,205.0000,50.0000,131,100,123,0.3081,-0.2125,-0.9273,528.7665,158.0178
10316,386.2500,227.7500,50.0000,131,100,123,0.2985,-0.5876,-0.7521,527.3832,138.7699
10316,429.7500,221.7500,50.0000,131,100,123,0.1650,-0.6790,-0.7154,289.7602,135.6752
10317,310.2500,205.0000,50.0000,131,100,123,0.3081,-0.2125,-0.9273,528.7665,158.0178
10317,385.2500,227.0000,50.0000,131,100,123,0.2985,-0.5876,-0.7521,527.3832,138.7699
10317,426.0000,220.0000,50.0000,131,100,123,0.1634,-0.6723,-0.7220,286.4856,136.2211
10320,307.5000,204.5000,50.0000,131,100,123,0.3085,-0.2057,-0.9287,523.0727,158.2339
10320,379.0000,224.5000,50.0000,131,100,123,0.3006,-0.5718,-0.7633,531.4593,139.7568
10320,419.5000,217.5000,50.0000,131,100,123,0.1700,-0.6625,-0.7295,300.6742,136.8455
10321,307.5000,204.7500,50.0000,131,100,123,0.3094,-0.2088,-0.9277,522.6261,158.0810
10321,378.0000,223.7500,50.0000,131,100,123,0.3006,-0.5718,-0.7633,531.4593,139.7568
10321,418.5000,216.7500,50.0000,131,100,123,0.1684,-0.6562,-0.7355,297.3382,137.3530
10322,308.0000,204.7500,50.0000,131,100,123,0.3077,-0.2076,-0.9286,524.3758,158.2126
10322,379.0000,224.5000,50.0000,131,100,123,0.3006,-0.5718,-0.7633,531.4593,139.7568
10322,424.5000,219.2500,50.0000,131,100,123,0.1691,-0.6647,-0.7277,300.6742,136.6962
10326,309.7500,205.5000,50.0000,131,100,123,0.3134,-0.2303,-0.9213,526.5634,157.1121
10326,379.2500,222.7500,50.0000,131,100,123,0.2968,-0.5806,-0.7582,527.1432,139.3025
10326,417.5000,215.0000,50.0000,131,100,123,0.1603,-0.6472,-0.7453,282.2800,138.1855
10329,310.2500,205.2500,50.0000,131,100,123,0.3106,-0.2256,-0.9234,528.7589,157.4242
10329,379.2500,222.7500,50.0000,131,100,123,0.2968,-0.5806,-0.7582,527.1432,139.3025
10329,418.5000,215.2500,50.0000,131,100,123,0.1594,-0.6491,-0.7438,282.2800,138.0581
10330,307.0000,204.7500,50.0000,131,100,123,0.3130,-0.2203,-0.9239,521.2955,157.4960
10330,375.5000,222.2500,50.0000,131,100,123,0.2987,-0.5634,-0.7703,531.2118,140.3787
10330,418.0000,216.2500,50.0000,131,100,123,0.1708,-0.6553,-0.7358,304.4158,137.3775
10332,303.2500,204.5000,50.0000,131,100,123,0.3268,-0.2329,-0.9160,506.8461,156.3411
10332,375.5000,222.2500,50.0000,131,100,123,0.2987,-0.5634,-0.7703,531.2118,140.3787
10332,414.2500,215.7500,50.0000,131,100,123,0.1743,-0.6468,-0.7424,304.4158,137.9404
10333,302.5000,202.5000,50.0000,131,100,123,0.3044,-0.1929,-0.9328,515.1553,158.8792
10333,372.5000,220.0000,50.0000,131,100,123,0.2997,-0.5500,-0.7795,544.8752,141.2183
10333,416.5000,216.0000,50.0000,131,100,123,0.1718,-0.6529,-0.7377,304.4158,137.5388
10334,309.7500,206.5000,50.0000,131,100,123,0.3194,-0.2414,-0.9164,523.4893,156.4003
10334,384.2500,226.2500,50.0000,131,100,123,0.3005,-0.6042,-0.7380,522.1437,137.5646
10334,430.0000,220.5000,50.0000,131,100,123,0.1607,-0.6618,-0.7323,280.8345,137.0784
10343,305.7500,203.5000,50.0000,131,100,123,0.3050,-0.2046,-0.9301,521.2945,158.4535
10343,373.7500,220.0000,50.0000,131,100,123,0.2992,-0.5697,-0.7654,537.6588,139.9450
10343,416.2500,214.5000,50.0000,131,100,123,0.1649,-0.6482,-0.7434,291.5750,138.0213
10344,306.2500,203.7500,50.0000,131,100,123,0.3049,-0.2059,-0.9299,522.1733,158.4164
10344,374.0000,220.2500,50.0000,131,100,123,0.2990,-0.5722,-0.7637,536.4597,139.7892
10344,416.5000,214.5000,50.0000,131,100,123,0.1644,-0.6492,-0.7426,291.5750,137.9543
10347,305.7500,204.7500,50.0000,131,100,123,0.3161,-0.2269,-0.9212,515.5909,157.1024
10347,377.2500,221.7500,50.0000,131,100,123,0.2997,-0.5898,-0.7499,531.9173,138.5806
10347,418.5000,215.5000,50.0000,131,100,123,0.1635,-0.6478,-0.7441,283.7640,138.0788
10348,303.0000,204.0000,50.0000,131,100,123,0.3190,-0.2225,-0.9213,508.1348,157.1126
10348,376.5000,221.2500,50.0000,131,100,123,0.3000,-0.5874,-0.7517,535.2616,138.7351
10348,416.5000,215.2500,50.0000,131,100,123,0.1655,-0.6435,-0.7474,283.7640,138.3632
10356,311.5000,205.5000,50.0000,132,100,122,0.3044,-0.2237,-0.9259,532.3251,157.8043
10356,384.5000,226.0000,50.0000,132,100,122,0.2984,-0.6066,-0.7369,525.9525,137.4667
10356,430.0000,219.7500,50.0000,132,100,122,0.1601,-0.6867,-0.7091,288.0451,135.1606
10358,307.2500,204.5000,50.0000,132,100,122,0.3192,-0.2346,-0.9182,515.5909,156.6621
10358,372.5000,219.0000,50.0000,132,100,122,0.2927,-0.5711,-0.7669,526.4342,140.0757
10358,410.5000,211.7500,50.0000,132,100,122,0.1654,-0.6397,-0.7506,293.5864,138.6449
10359,306.5000,205.2500,50.0000,132,100,122,0.3302,-0.2525,-0.9095,508.5715,155.4400
10359,376.2500,220.7500,50.0000,132,100,122,0.2932,-0.5900,-0.7523,521.9234,138.7888
10359,411.5000,212.5000,50.0000,132,100,122,0.1639,-0.6375,-0.7528,284.1162,138.8332
10361,310.2500,205.0000,50.0000,132,100,122,0.3099,-0.2305,-0.9224,526.1654,157.2775
10361,380.2500,223.5000,50.0000,132,100,122,0.2939,-0.5843,-0.7565,526.4342,139.1542
10361,425.2500,218.0000,50.0000,132,100,122,0.1658,-0.6776,-0.7165,300.5495,135.7669
10362,306.0000,204.5000,50.0000,132,100,122,0.3242,-0.2412,-0.9147,510.3264,156.1643
10362,380.2500,223.5000,50.0000,132,100,122,0.2939,-0.5843,-0.7565,526.4342,139.1542
10362,421.0000,217.5000,50.0000,132,100,122,0.1700,-0.6677,-0.7248,300.5495,136.4501
10364,309.5000,205.5000,50.0000,132,100,122,0.3194,-0.2442,-0.9156,519.5575,156.2945
10364,380.7500,224.0000,50.0000,132,100,122,0.2932,-0.5900,-0.7522,521.9234,138.7852
10364,423.0000,217.5000,50.0000,132,100,122,0.1685,-0.6739,-0.7194,302.2995,136.0027
10375,306.2500,204.7500,50.0000,132,100,122,0.3226,-0.2430,-0.9148,511.2152,156.1802
10375,375.5000,221.0000,50.0000,132,100,122,0.2954,-0.5836,-0.7564,525.7157,139.1444
10375,412.5000,213.0000,50.0000,132,100,122,0.1679,-0.6572,-0.7348,300.9335,137.2865
10376,304.7500,204.2500,50.0000,132,100,122,0.3297,-0.2514,-0.9100,504.1924,155.5055
10376,375.7500,220.5000,50.0000,132,100,122,0.2922,-0.5772,-0.7625,526.2015,139.6867
10376,414.0000,214.0000,50.0000,132,100,122,0.1694,-0.6538,-0.7375,300.9335,137.5178
10377,315.0000,207.5000,50.0000,132,100,122,0.3192,-0.2660,-0.9096,529.3241,155.4519
10377,387.7500,226.0000,50.0000,132,100,122,0.2922,-0.6331,-0.7168,510.5761,135.7935
10377,429.2500,217.7500,50.0000,132,100,122,0.1516,-0.6727,-0.7242,271.5014,136.4048
10385,305.7500,203.2500,50.0000,132,100,122,0.3066,-0.2154,-0.9271,516.9613,157.9933
10385,376.7500,220.0000,50.0000,132,100,122,0.2972,-0.5975,-0.7448,535.4820,138.1401
10385,422.2500,215.5000,50.0000,132,100,122,0.1588,-0.6597,-0.7346,281.9255,137.2710
10386,306.2500,203.2500,50.0000,132,100,122,0.3049,-0.2142,-0.9280,518.7302,158.1242
10386,376.7500,220.0000,50.0000,132,100,122,0.2972,-0.5975,-0.7448,535.4820,138.1401
10386,420.5000,214.7500,50.0000,132,100,122,0.1578,-0.6617,-0.7330,281.9255,137.1382
10390,313.0000,206.5000,50.0000,132,100,122,0.3251,-0.2709,-0.9060,521.3866,154.9618
10390,385.0000,224.0000,50.0000,132,100,122,0.2895,-0.6254,-0.7247,510.1412,136.4397
10390,423.5000,215.5000,50.0000,132,100,122,0.1538,-0.6654,-0.7305,274.2335,136.9269
10391,307.2500,202.5000,50.0000,132,100,122,0.3023,-0.2124,-0.9292,521.3866,158.3178
10391,376.5000,219.0000,50.0000,132,100,122,0.2926,-0.5883,-0.7538,535.7210,138.9239
10391,420.7500,214.5000,50.0000,132,100,122,0.1578,-0.6641,-0.7308,283.5930,136.9500
10395,304.5000,203.2500,50.0000,132,100,122,0.3177,-0.2311,-0.9196,508.1614,156.8687
10395,372.2500,218.0000,50.0000,132,100,122,0.2938,-0.5842,-0.7566,530.7174,139.1637
10395,410.0000,211.0000,50.0000,132,100,122,0.1646,-0.6499,-0.7420,294.2006,137.8979
10405,306.5000,203.2500,50.0000,132,100,122,0.3148,-0.2361,-0.9193,512.6129,156.8251
10405,381.5000,222.0000,50.0000,132,100,122,0.2909,-0.6013,-0.7442,529.7896,138.0874
10405,424.7500,217.2500,50.0000,132,100,122,0.1636,-0.6833,-0.7115,292.4124,135.3600
